customer_id,total_debit_amount_cad,total_credit_amount_cad,debit_count,credit_count,transaction_frequency,avg_transaction_interval_day,mode_transaction_interval_day,mode_transaction_type,date_range,max_credit_transaction_amount,avg_credit_transaction_amount,max_debit_transaction_amount,avg_debit_transaction_amount,ecommerce_ratio,cash_ratio
SYNCID0000000210,722127.7899999999,4745788.86,62,32,94,1.9361702127659575,0,2,91,511665.41,22566.493437499998,2711669.08,76544.98161290323,0.0,0.0
SYNCID0000000211,11008.59,68473.01000000001,31,38,69,2.0930232558139537,0,4,90,1441.53,289.69973684210527,35892.84,2208.806774193549,0.0,0.0
SYNCID0000000212,1097.01,9276.539999999999,22,3,25,4.4,1,1,88,825.79,365.67,1083.08,421.66090909090906,0.5294117647058824,1.0
SYNCID0000000213,704041.99,300562.43,181,127,308,1.318840579710145,0,3,91,502364.92,5543.637716535433,27238.76,1660.56591160221,0.047619047619047616,0.0
SYNCID0000000214,862766.5299999999,3626.2799999999997,4,9,13,7.583333333333333,1,2,91,750424.82,95862.94777777776,2609.81,906.5699999999999,0.0,0.0
SYNCID0000000215,1161.78,47643.05,5,4,9,9.0,7,3,72,838.28,290.445,32971.08,9528.61,0.0,0.0
SYNCID0000000216,19327.46,12520.64,15,10,25,4.631578947368421,1,3,88,8601.91,1932.7459999999999,4588.15,834.7093333333333,0.3333333333333333,0.0
SYNCID0000000217,-23712.49,108151.05,71,5,76,1.7843137254901962,1,1,91,544.71,-4742.4980000000005,67609.26,1523.2542253521128,0.375,0.0
SYNCID0000000219,6576850.49,1090437.1,198,191,389,1.2638888888888888,0,3,91,5242963.0,34433.77219895288,156131.1,5507.258080808081,0.2857142857142857,0.0
SYNCID0000000220,62516.14,390048.32000000007,83,11,94,1.5423728813559323,1,1,91,27379.21,5683.285454545455,339640.28,4699.377349397591,0.09859154929577464,1.0
SYNCID0000000221,8039.25,74912.5,46,13,59,2.324324324324324,0,1,86,2632.18,618.4038461538462,55372.24,1628.5326086956522,0.2857142857142857,0.0
SYNCID0000000222,32033.98,604503.77,13,21,34,3.6,0,3,90,5866.82,1525.427619047619,598947.85,46500.29,0.0,0.0
SYNCID0000000223,28052.53,172637.58999999997,19,12,31,3.6,1,2,90,16298.06,2337.710833333333,142093.74,9086.188947368419,0.0,0.0
SYNCID0000000224,35812.76,6518.33,31,10,41,2.8125,1,1,90,23853.9,3581.2760000000003,2508.48,210.26870967741937,0.48148148148148145,0.0
SYNCID0000000225,1567.72,5467.08,2,1,3,19.5,-1,3,39,1567.72,1567.72,2871.67,2733.54,0.0,0.0
SYNCID0000000226,9879.47,2063.2200000000003,2,11,13,7.7,0,3,77,2942.61,898.1336363636364,1676.46,1031.6100000000001,0.0,0.0
SYNCID0000000227,328123.32,39887.11,28,56,84,1.6666666666666667,1,4,85,262274.05,5859.345,6231.81,1424.5396428571428,0.0,0.0
SYNCID0000000228,66207.47,109465.18,58,20,78,2.116279069767442,0,2,91,24417.37,3310.3735,54127.1,1887.3306896551724,0.0,0.0
SYNCID0000000231,266738.44,340388.72000000003,236,67,303,1.1375,0,1,91,98604.2,3981.170746268657,72476.71,1442.3250847457628,0.29411764705882354,0.0
SYNCID0000000232,31168.22,27241.0,10,3,13,7.5,0,3,75,29996.99,10389.406666666668,23480.81,2724.1,0.0,0.0
SYNCID0000000233,73168.78,130876.54,155,35,190,1.2133333333333334,0,1,91,25216.87,2090.5365714285713,46427.96,844.3647741935483,0.31746031746031744,0.5
SYNCID0000000235,55653.62,32741.43,27,37,64,2.0681818181818183,1,4,91,8182.63,1504.1518918918919,6727.98,1212.6455555555556,0.0,0.0
SYNCID0000000237,100622.71,45917.840000000004,23,12,35,3.3703703703703702,1,3,91,66984.83,8385.225833333334,10360.31,1996.4278260869567,0.0,0.0
SYNCID0000000238,217608.22999999998,24658.7,22,3,25,5.769230769230769,0,3,75,195810.33,72536.07666666666,9560.6,1120.8500000000001,0.0,0.0
SYNCID0000000241,1771.5,15587.16,11,1,12,7.454545454545454,4,1,82,1771.5,1771.5,11200.15,1417.0145454545454,0.14285714285714285,1.0
SYNCID0000000242,491.68,10.5,1,1,2,22.0,-1,1,22,491.68,491.68,10.5,10.5,0.0,0.0
SYNCID0000000243,81557.85,418667.12,91,27,118,1.7169811320754718,0,3,91,26256.06,3020.6611111111115,184399.57,4600.737582417582,0.25,1.0
SYNCID0000000245,9043.3,3946.97,27,5,32,3.3076923076923075,1,1,86,3880.93,1808.6599999999999,886.27,146.18407407407406,0.3333333333333333,0.0
SYNCID0000000246,4954.48,13984.0,8,7,15,6.916666666666667,5,2,83,1779.82,707.7828571428571,11220.81,1748.0,0.0,0.0
SYNCID0000000247,53557.990000000005,102754.69,39,25,64,2.2051282051282053,0,4,86,34344.42,2142.3196000000003,64252.81,2634.735641025641,0.0,0.0
SYNCID0000000248,34561.31,12478.5,35,6,41,2.8125,1,1,90,14438.82,5760.218333333333,5316.06,356.5285714285714,0.4857142857142857,0.0
SYNCID0000000249,31826.0,9516.58,3,5,8,9.0,-1,3,63,26534.03,6365.2,6833.5,3172.193333333333,0.0,0.0
SYNCID0000000250,18957.23,73751.52,74,10,84,1.8958333333333333,0,1,91,12916.13,1895.723,21786.8,996.6421621621622,0.391304347826087,1.0
SYNCID0000000251,26304.57,785.47,5,4,9,12.166666666666666,0,3,73,21175.51,6576.1425,517.6,157.094,0.0,0.0
SYNCID0000000252,555411.28,37072.840000000004,38,38,76,1.836734693877551,1,4,90,427484.04,14616.086315789475,6420.2,975.601052631579,0.0,0.0
SYNCID0000000254,40598.33,35890.69,115,15,130,1.338235294117647,0,1,91,14077.49,2706.5553333333332,6778.96,312.09295652173915,0.1411764705882353,0.8076923076923077
SYNCID0000000256,217852.63999999998,235741.21,102,167,269,1.3,0,3,91,19772.62,1304.5068263473054,68276.27,2311.188333333333,0.06060606060606061,0.0
SYNCID0000000258,28982.6,76155.68,144,20,164,1.2857142857142858,0,1,90,22656.21,1449.1299999999999,26094.37,528.8588888888888,0.291044776119403,0.6428571428571429
SYNCID0000000259,95740.82,177402.51,72,109,181,1.378787878787879,0,4,91,13051.96,878.3561467889909,50047.51,2463.92375,0.0,0.0
SYNCID0000000260,75392.39,45929.45,109,29,138,1.2638888888888888,0,1,91,42922.78,2599.7375862068966,6102.27,421.3711009174312,0.3118279569892473,0.7142857142857143
SYNCID0000000261,44274.44,43288.89,34,29,63,2.0238095238095237,1,3,85,13705.21,1526.7048275862069,11607.63,1273.2026470588235,0.09090909090909091,0.0
SYNCID0000000262,102827.62,25561.75,31,14,45,3.25,0,3,91,90734.88,7344.83,5407.49,824.5725806451613,0.6666666666666666,0.0
SYNCID0000000263,4998.97,223.89,1,2,3,7.0,-1,3,14,4589.25,2499.485,223.89,223.89,0.0,0.0
SYNCID0000000265,43736.94,50322.630000000005,25,26,51,2.5,1,2,90,7523.54,1682.19,32380.81,2012.9052000000001,0.3333333333333333,1.0
SYNCID0000000267,12559.119999999999,24160.13,16,2,18,4.875,2,3,78,12908.46,6279.5599999999995,11627.52,1510.008125,0.16666666666666666,0.0
SYNCID0000000268,4304.82,16063.34,90,4,94,1.5789473684210527,1,1,90,3029.11,1076.205,2357.78,178.48155555555556,0.25555555555555554,0.0
SYNCID0000000269,78293.47,28865.39,55,33,88,1.7115384615384615,0,1,89,37700.64,2372.529393939394,3140.88,524.8252727272727,0.3333333333333333,0.8620689655172413
SYNCID0000000270,57904.590000000004,76558.59,217,51,268,1.0705882352941176,0,1,91,22759.54,1135.384117647059,18993.55,352.80456221198153,0.28640776699029125,1.0
SYNCID0000000271,2780.31,43027.340000000004,18,13,31,3.52,1,4,88,527.25,213.87,20782.33,2390.407777777778,0.5,0.0
SYNCID0000000272,22941.7,43988.14,119,18,137,1.338235294117647,0,1,91,10900.56,1274.538888888889,5835.33,369.6482352941176,0.25225225225225223,1.0
SYNCID0000000273,14755.98,41816.32,62,8,70,2.116279069767442,0,1,91,6531.19,1844.4975,19894.43,674.4567741935484,0.2033898305084746,0.0
SYNCID0000000274,3680.41,22829.24,45,5,50,2.3684210526315788,1,1,90,2566.2,736.082,3254.38,507.31644444444447,0.25,0.0
SYNCID0000000275,575570.34,302101.84,109,268,377,1.378787878787879,0,3,91,161343.27,2147.6505223880595,43248.57,2771.576513761468,0.0,0.0
SYNCID0000000276,534677.6599999999,74168.73,55,22,77,1.6415094339622642,1,1,87,507672.8,24303.529999999995,47720.56,1348.5223636363635,0.4666666666666667,0.8125
SYNCID0000000278,10983.15,80796.26,373,14,387,1.0459770114942528,0,1,91,2217.63,784.5107142857142,6701.83,216.61195710455763,0.28191489361702127,0.0
SYNCID0000000279,3062.0800000000004,17158.02,80,3,83,1.75,0,1,91,3096.03,1020.6933333333335,2522.26,214.47525000000002,0.13414634146341464,1.0
SYNCID0000000280,493897.62,1055329.49,227,239,466,1.378787878787879,0,3,91,38512.33,2066.5172384937237,418267.75,4649.02859030837,0.0,0.0
SYNCID0000000281,101916.68,129948.85,63,41,104,1.75,0,2,91,48424.2,2485.772682926829,26355.43,2062.680158730159,0.0,0.0
SYNCID0000000284,6975.53,6943.820000000001,5,20,25,4.1,1,4,82,3077.02,348.7765,4034.03,1388.7640000000001,1.0,0.5
SYNCID0000000285,80990.87999999999,22807.46,57,26,83,1.7843137254901962,0,1,91,33669.49,3115.033846153846,10288.6,400.13087719298244,0.0851063829787234,0.42857142857142855
SYNCID0000000286,10889.47,15377.63,7,5,12,7.5,1,3,75,6092.78,2177.894,7464.01,2196.8042857142855,0.0,0.0
SYNCID0000000287,53115.16,91429.04000000001,41,28,69,2.022222222222222,1,4,91,17983.93,1896.97,30184.82,2229.9765853658537,0.0,0.0
SYNCID0000000288,188555.11,154336.8,84,38,122,1.6851851851851851,0,2,91,88078.76,4961.976578947368,16481.95,1837.342857142857,0.4,0.0
SYNCID0000000289,8091.1,5775.08,5,7,12,7.7,8,3,77,3999.19,1155.8714285714286,4422.03,1155.016,0.0,0.0
SYNCID0000000290,120358.26000000001,4813.1900000000005,16,22,38,3.25,1,3,91,43493.12,5470.830000000001,1517.9,300.82437500000003,0.25,0.0
SYNCID0000000291,21089.29,15928.05,22,25,47,2.5588235294117645,1,4,87,10677.07,843.5716,4144.03,724.0022727272727,0.09090909090909091,0.6
SYNCID0000000293,1962.2,199.19,1,7,8,9.666666666666666,-1,4,58,736.57,280.31428571428575,199.19,199.19,0.0,0.0
SYNCID0000000294,39164.21,267461.94,175,42,217,1.1666666666666667,0,1,91,11486.38,932.4811904761905,195227.48,1528.3539428571428,0.3,0.5
SYNCID0000000295,1989.8500000000001,15317.95,3,2,5,15.75,-1,2,63,1541.16,994.9250000000001,10138.11,5105.983333333334,0.0,0.0
SYNCID0000000296,16898.75,4767.84,3,4,7,15.166666666666666,7,3,91,14756.63,4224.6875,2085.52,1589.28,0.0,0.0
SYNCID0000000298,131151.7,174795.12,38,22,60,2.3076923076923075,1,2,90,48273.06,5961.440909090909,29973.03,4599.871578947368,0.0,0.0
SYNCID0000000299,186108.42,125838.89,42,16,58,2.3076923076923075,1,1,90,137332.88,11631.77625,90511.68,2996.164047619048,0.3333333333333333,1.0
SYNCID0000000300,262081.37,137001.48,94,41,135,1.435483870967742,0,2,89,95883.28,6392.228536585366,38961.05,1457.4625531914894,0.075,0.0
SYNCID0000000301,533472.14,857944.27,169,175,344,1.338235294117647,0,3,91,133215.87,3048.412228571429,220980.72,5076.593313609467,0.2857142857142857,0.0
SYNCID0000000302,30383.13,1471663.95,58,18,76,1.8958333333333333,0,2,91,5038.14,1687.9516666666668,818112.37,25373.516379310346,0.19047619047619047,1.0
SYNCID0000000303,26337.510000000002,122720.44,102,20,122,1.4444444444444444,0,1,91,8453.27,1316.8755,47264.54,1203.141568627451,0.23655913978494625,0.0
SYNCID0000000304,11222.869999999999,4362.6,2,18,20,5.625,1,3,90,3770.47,623.4927777777777,2262.91,2181.3,0.0,0.0
SYNCID0000000305,655667.6900000001,49377.9,32,11,43,2.6666666666666665,1,3,88,564668.66,59606.15363636364,11436.96,1543.059375,0.0,0.0
SYNCID0000000306,33988.31,10907.67,19,9,28,3.4583333333333335,1,1,83,23180.48,3776.478888888889,3627.16,574.0878947368421,0.8461538461538461,0.0
SYNCID0000000307,29582.3,79986.98,7,3,10,9.222222222222221,2,3,83,15970.73,9860.766666666666,32369.61,11426.711428571429,0.0,0.0
SYNCID0000000308,29522.41,45565.34,9,5,14,5.3076923076923075,6,3,69,21591.6,5904.482,20777.66,5062.815555555555,0.0,0.0
SYNCID0000000309,7504.699999999999,21608.87,16,9,25,4.315789473684211,1,4,82,4819.24,833.8555555555554,5256.02,1350.554375,0.0,0.0
SYNCID0000000310,390992.71,96610.43000000001,32,17,49,2.5,1,2,85,357711.27,22999.57117647059,30776.78,3019.0759375000002,0.5,0.0
SYNCID0000000311,135921.99,3292542.75,37,28,65,2.3333333333333335,0,2,91,31295.06,4854.356785714285,780727.96,88987.6418918919,0.0,0.0
SYNCID0000000312,70597.47,9495.56,16,10,26,4.4,0,2,88,54067.24,7059.747,1627.71,593.4725,0.0,1.0
SYNCID0000000313,108257.53,214726.52000000002,145,152,297,1.2816901408450705,0,2,91,29103.44,712.2205921052631,29980.88,1480.872551724138,0.5,1.0
SYNCID0000000315,2589.91,2006.25,1,1,2,14.0,-1,2,14,2589.91,2589.91,2006.25,2006.25,0.0,0.0
SYNCID0000000316,4060.59,2564.54,3,7,10,5.75,2,4,46,3198.61,580.0842857142858,2325.82,854.8466666666667,0.0,0.0
SYNCID0000000317,101633.84,864208.86,101,34,135,1.6545454545454545,0,2,91,23994.51,2989.230588235294,516560.16,8556.523366336634,0.0,0.0
SYNCID0000000318,21376.33,61978.17999999999,35,16,51,2.1666666666666665,1,4,91,13100.32,1336.020625,35070.7,1770.8051428571428,0.0,0.0
SYNCID0000000319,329122.9,186588.88999999998,59,79,138,1.75,0,2,91,25403.83,4166.112658227848,42945.94,3162.5235593220336,0.0,0.0
SYNCID0000000320,38100.95,203209.77000000002,5,8,13,8.666666666666666,0,3,78,16619.5,4762.61875,201803.64,40641.954000000005,0.0,0.0
SYNCID0000000321,27778.8,12357.41,6,10,16,6.357142857142857,1,3,89,18037.01,2777.88,9216.63,2059.568333333333,0.0,0.0
SYNCID0000000323,3864.42,6767.0,1,2,3,13.5,-1,2,27,3156.01,1932.21,6767.0,6767.0,0.0,0.0
SYNCID0000000324,27327.06,29571.5,26,19,45,2.5714285714285716,1,3,90,4697.58,1438.2663157894738,6050.65,1137.3653846153845,0.0,0.0
SYNCID0000000325,11936.78,74986.75,8,6,14,6.923076923076923,7,2,90,10556.44,1989.4633333333334,70475.53,9373.34375,0.0,0.0
SYNCID0000000326,8628.69,43194.25,52,13,65,2.116279069767442,1,1,91,3897.27,663.7453846153846,7954.42,830.6586538461538,0.2571428571428571,0.0
SYNCID0000000327,41778.869999999995,160137.49,5,3,8,10.142857142857142,4,2,71,40534.7,13926.289999999999,122466.93,32027.498,0.0,0.0
SYNCID0000000328,836615.8500000001,751915.09,105,123,228,1.5964912280701755,0,3,91,479944.9,6801.754878048781,296946.41,7161.096095238095,0.0,0.0
SYNCID0000000329,21588.72,26893.760000000002,21,7,28,3.782608695652174,1,2,87,11831.91,3084.1028571428574,10616.03,1280.6552380952382,0.0,0.0
SYNCID0000000330,71.67,2101.2200000000003,4,1,5,25.333333333333332,-1,3,76,71.67,71.67,1170.55,525.3050000000001,0.0,0.0
SYNCID0000000331,431423.87,141652.88,12,19,31,3.6956521739130435,0,2,85,204812.1,22706.51947368421,107211.94,11804.406666666668,0.0,0.0
SYNCID0000000332,3500.95,15428.31,15,8,23,5.933333333333334,0,1,89,1503.69,437.61875,12082.23,1028.5539999999999,0.25,0.0
SYNCID0000000333,2959.83,35251.0,9,5,14,5.583333333333333,6,3,67,1429.36,591.966,23204.56,3916.777777777778,0.0,0.0
SYNCID0000000334,2471.79,139194.22,392,8,400,1.0340909090909092,0,1,91,1523.15,308.97375,21561.42,355.0872959183674,0.385,0.0
SYNCID0000000335,105372.82,35726.020000000004,15,8,23,4.705882352941177,0,3,80,69411.69,13171.6025,18952.47,2381.7346666666667,0.0,0.0
SYNCID0000000336,38510.56,78306.91,31,22,53,2.676470588235294,0,3,91,5997.36,1750.4799999999998,25216.31,2526.02935483871,0.0,0.0
SYNCID0000000337,56153.409999999996,105252.8,161,89,250,1.139240506329114,0,4,90,15943.76,630.9371910112359,23440.29,653.744099378882,0.1810344827586207,1.0
SYNCID0000000338,8837.49,28924.399999999998,39,1,40,2.806451612903226,1,1,87,8837.49,8837.49,20752.9,741.651282051282,0.3,0.0
SYNCID0000000339,765678.06,5679409.28,111,179,290,1.318840579710145,0,3,91,256242.4,4277.531061452514,2429083.73,51165.849369369374,0.5,0.0
SYNCID0000000340,80185.54,238259.73,33,44,77,1.9782608695652173,0,3,91,38796.72,1822.3986363636361,188113.92,7219.991818181818,0.13333333333333333,0.0
SYNCID0000000341,9115.17,69847.04,5,6,11,8.6,2,3,86,7344.76,1519.195,67850.25,13969.408,0.0,0.0
SYNCID0000000342,36173.56,10456.27,17,62,79,1.9782608695652173,1,4,91,3202.62,583.4445161290322,2164.32,615.074705882353,0.0,0.0
SYNCID0000000343,8890.35,131528.04,188,8,196,1.0963855421686748,0,1,91,6557.89,1111.29375,67647.62,699.6172340425533,0.29508196721311475,0.0
SYNCID0000000344,2469.68,9550.34,30,1,31,3.5,2,1,91,2469.68,2469.68,1219.88,318.3446666666667,0.2903225806451613,0.0
SYNCID0000000345,86721.99,29190.71,20,26,46,3.230769230769231,0,3,84,45618.29,3335.461153846154,4940.69,1459.5355,0.0,0.0
SYNCID0000000347,18551.510000000002,14067.78,80,9,89,1.6545454545454545,1,1,91,7601.14,2061.278888888889,1744.45,175.84725,0.2,1.0
SYNCID0000000349,122929.8,232905.59,37,43,80,2.119047619047619,0,2,89,19009.98,2858.8325581395347,105456.23,6294.745675675676,0.6666666666666666,0.0
SYNCID0000000350,26650.45,48395.18,54,20,74,1.8958333333333333,1,1,91,10399.04,1332.5225,17240.43,896.207037037037,0.10256410256410256,1.0
SYNCID0000000351,144070.23,423879.81,61,35,96,1.6545454545454545,0,3,91,105403.05,4116.292285714286,192559.39,6948.849344262295,0.5217391304347826,0.0
SYNCID0000000352,45375.77,56426.78,79,12,91,1.75,0,1,91,37211.19,3781.3141666666666,10918.99,714.2630379746836,0.1774193548387097,0.5
SYNCID0000000353,321869.64,445605.56,484,113,597,1.0459770114942528,0,1,91,67194.34,2848.40389380531,33007.85,920.6726446280992,0.14366197183098592,1.0
SYNCID0000000355,38758.74,48468.869999999995,11,12,23,4.473684210526316,1,2,85,21252.38,3229.895,20239.02,4406.260909090909,0.0,0.0
SYNCID0000000356,38145.69,241383.28000000003,19,8,27,4.0476190476190474,1,3,85,32285.4,4768.21125,154168.14,12704.383157894737,0.0,0.0
SYNCID0000000357,657144.85,1144700.67,243,184,427,1.421875,0,3,91,61003.11,3571.439402173913,197291.96,4710.702345679012,0.21428571428571427,0.0
SYNCID0000000358,843086.25,320746.98,72,25,97,1.6851851851851851,0,1,91,750837.27,33723.45,196628.3,4454.819166666666,0.4418604651162791,0.0
SYNCID0000000359,312.0,2253.64,6,1,7,13.333333333333334,12,1,80,312.0,312.0,1572.68,375.6066666666666,0.0,0.0
SYNCID0000000360,21990.230000000003,195117.55,19,5,24,5.0,0,3,85,12503.03,4398.046,83232.11,10269.344736842104,1.0,0.0
SYNCID0000000361,1081.0700000000002,2958.52,4,2,6,18.75,-1,1,75,569.21,540.5350000000001,2939.89,739.63,0.3333333333333333,0.0
SYNCID0000000362,10304.55,18933.4,15,4,19,4.411764705882353,1,4,75,6235.42,2576.1375,3170.23,1262.2266666666667,0.0,0.0
SYNCID0000000363,15617.69,35114.14,67,16,83,1.72,0,1,86,3497.94,976.105625,4048.13,524.0916417910448,0.14583333333333334,0.75
SYNCID0000000364,329.66,1498.81,2,3,5,14.0,-1,2,56,207.27,109.88666666666667,998.18,749.405,0.0,0.0
SYNCID0000000365,14253.73,60833.6,42,11,53,2.0930232558139537,1,1,90,5471.18,1295.7936363636363,48657.36,1448.4190476190477,0.29411764705882354,0.0
SYNCID0000000366,450305.72,145223.57,106,14,120,1.4754098360655739,0,1,90,402105.3,32164.694285714282,51456.43,1370.033679245283,0.1411764705882353,0.0
SYNCID0000000367,12135.849999999999,81990.03,217,10,227,1.0963855421686748,0,1,91,6475.65,1213.5849999999998,33770.86,377.8342396313364,0.25961538461538464,1.0
SYNCID0000000369,48734.409999999996,10614.89,54,3,57,2.142857142857143,1,1,90,37382.99,16244.803333333331,1190.7,196.57203703703703,0.20408163265306123,1.0
SYNCID0000000370,1407.2,7253.03,18,1,19,5.6,1,1,84,1407.2,1407.2,3140.93,402.9461111111111,0.21052631578947367,0.0
SYNCID0000000371,1030.05,3888.2700000000004,5,1,6,15.25,-1,2,61,1030.05,1030.05,1872.7,777.6540000000001,0.0,0.0
SYNCID0000000372,207017.51,537289.65,73,129,202,1.4918032786885247,0,3,91,32666.47,1604.7868992248063,441674.37,7360.132191780822,0.0,0.0
SYNCID0000000373,1462.73,177.08,2,4,6,14.0,-1,4,70,949.46,365.6825,134.15,88.54,0.0,0.0
SYNCID0000000374,24185.46,2515.1800000000003,4,5,9,10.142857142857142,6,3,71,21483.56,4837.092,1943.39,628.7950000000001,0.0,0.0
SYNCID0000000377,8719.52,681.5999999999999,4,5,9,11.25,-1,3,90,7093.94,1743.904,217.29,170.39999999999998,0.0,0.0
SYNCID0000000378,16062.359999999999,45568.35,27,22,49,2.3947368421052633,1,3,91,7194.15,730.1072727272726,14162.32,1687.7166666666667,0.0,1.0
SYNCID0000000379,70587.79000000001,87622.49,16,23,39,2.962962962962963,0,2,80,41933.07,3069.0343478260875,60836.58,5476.405625,0.0,0.0
SYNCID0000000380,12079.35,15367.04,22,7,29,3.6,1,0,90,10640.78,1725.6214285714286,2613.27,698.5018181818182,0.0,1.0
SYNCID0000000381,7633759.5600000005,78223.57,164,16,180,1.1973684210526316,0,1,91,7586466.37,477109.97250000003,16601.16,476.9729878048781,0.2360248447204969,0.0
SYNCID0000000383,19644.85,33951.909999999996,18,19,37,3.033333333333333,1,4,91,8166.75,1033.9394736842105,10535.48,1886.217222222222,0.3333333333333333,0.0
SYNCID0000000384,4153744.1999999997,4461433.91,212,115,327,1.467741935483871,0,3,91,3041206.94,36119.51478260869,3058896.42,21044.4995754717,0.0,0.0
SYNCID0000000385,18176.18,73892.14,107,20,127,1.421875,0,1,91,9616.17,908.809,41258.2,690.5807476635514,0.19767441860465115,1.0
SYNCID0000000386,539885.16,22359257.02,142,75,217,1.3582089552238805,0,2,91,184778.63,7198.468800000001,6294817.97,157459.55647887324,0.0,0.0
SYNCID0000000387,37024.659999999996,1385298.74,18,27,45,3.037037037037037,0,3,82,10522.21,1371.2837037037036,1345458.98,76961.04111111112,0.0,0.0
SYNCID0000000388,759575.53,3214220.68,152,83,235,1.3582089552238805,0,3,91,122710.23,9151.512409638555,2740214.75,21146.188684210527,0.43333333333333335,1.0
SYNCID0000000389,6697.63,25909.989999999998,69,3,72,1.9565217391304348,0,1,90,5021.71,2232.5433333333335,9820.41,375.50710144927535,0.18055555555555555,0.0
SYNCID0000000391,2839.16,11555.43,45,4,49,2.4324324324324325,1,1,90,2319.89,709.79,2765.38,256.7873333333333,0.23255813953488372,0.6666666666666666
SYNCID0000000392,586067.48,517482.05000000005,102,26,128,1.74,0,2,87,490120.24,22541.05692307692,211028.2,5073.3534313725495,0.0,0.0
SYNCID0000000393,2944.97,14688.380000000001,14,6,20,5.642857142857143,0,4,79,1924.53,490.8283333333333,3224.63,1049.17,0.0,0.0
